Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10,11033.73046875,11040.240234375,10849.4599609375,10968.3603515625,10968.3603515625,4018530000
2020-08-11,10942.66015625,10989.419921875,10762.7099609375,10782.8203125,10782.8203125,4303980000
2020-08-12,10878.1201171875,11036.7197265625,10877.16015625,11012.240234375,11012.240234375,3716840000
2020-08-13,11026.8603515625,11124.849609375,11007.5,11042.5,11042.5,3444140000
2020-08-14,11042.240234375,11058.4404296875,10972.0595703125,11019.2998046875,11019.2998046875,3491320000
2020-08-17,11083.25,11144.5302734375,11080.2998046875,11129.73046875,11129.73046875,3193160000
2020-08-18,11170.75,11230.6201171875,11103.830078125,11210.83984375,11210.83984375,3199470000
2020-08-19,11214.7998046875,11257.419921875,11132.099609375,11146.4599609375,11146.4599609375,3467890000
2020-08-20,11096.400390625,11283.6201171875,11090.0302734375,11264.9501953125,11264.9501953125,4170980000
2020-08-21,11258.4404296875,11326.2099609375,11245.4404296875,11311.7998046875,11311.7998046875,3905670000
2020-08-24,11449.25,11462.0498046875,11297.5302734375,11379.7197265625,11379.7197265625,3885880000
2020-08-25,11370.23046875,11468.259765625,11343.0400390625,11466.4697265625,11466.4697265625,3454500000
2020-08-26,11516.6201171875,11672.0498046875,11507.4599609375,11665.0595703125,11665.0595703125,3441550000
2020-08-27,11688.1904296875,11730.009765625,11551.009765625,11625.33984375,11625.33984375,3535800000
2020-08-28,11689.2802734375,11708.76953125,11634.76953125,11695.6298828125,11695.6298828125,2997810000
2020-08-31,11718.8095703125,11829.83984375,11697.419921875,11775.4599609375,11775.4599609375,3596980000
2020-09-01,11850.9599609375,11945.7197265625,11794.7802734375,11939.669921875,11939.669921875,3480780000
2020-09-02,12047.259765625,12074.0595703125,11836.1796875,12056.4404296875,12056.4404296875,3966140000
2020-09-03,11861.900390625,11894.400390625,11361.3603515625,11458.099609375,11458.099609375,4437500000
2020-09-04,11396.240234375,11531.1796875,10875.8701171875,11313.1298828125,11313.1298828125,4269190000
2020-09-08,10900.7001953125,11131.5,10837.2001953125,10847.6904296875,10847.6904296875,3872230000
2020-09-09,11064.759765625,11217.6904296875,10970.4501953125,11141.5595703125,11141.5595703125,3531780000
2020-09-10,11235.5302734375,11299.5302734375,10875.01953125,10919.58984375,10919.58984375,3814100000
2020-09-11,11010.0703125,11033.0400390625,10728.0302734375,10853.5498046875,10853.5498046875,3609190000
2020-09-14,11010.1396484375,11118.2900390625,10982.259765625,11056.650390625,11056.650390625,3716820000
2020-09-15,11193.9599609375,11244.4599609375,11127.98046875,11190.3203125,11190.3203125,3772820000
2020-09-16,11222.080078125,11245.419921875,11046.4296875,11050.4697265625,11050.4697265625,3661710000
2020-09-17,10796.0498046875,10974.4501953125,10783.8095703125,10910.2802734375,10910.2802734375,3726750000
2020-09-18,10973.4501953125,10977.6796875,10639.9501953125,10793.2802734375,10793.2802734375,5745690000
2020-09-21,10610.1396484375,10782.740234375,10519.490234375,10778.7998046875,10778.7998046875,3885200000
2020-09-22,10873.2998046875,10979.650390625,10737.51953125,10963.6396484375,10963.6396484375,3492020000
2020-09-23,10950.8203125,10962.0302734375,10612.91015625,10632.990234375,10632.990234375,4074600000
2020-09-24,10551.01953125,10799.5498046875,10520.2197265625,10672.26953125,10672.26953125,4080730000
2020-09-25,10680.4599609375,10939.5498046875,10639.98046875,10913.5595703125,10913.5595703125,3767230000
2020-09-28,11084.3798828125,11120.7900390625,11019.1396484375,11117.5302734375,11117.5302734375,3562900000
2020-09-29,11109.0,11153.23046875,11065.6298828125,11085.25,11085.25,3363870000
2020-09-30,11092.900390625,11277.9599609375,11092.900390625,11167.509765625,11167.509765625,4228200000
2020-10-01,11291.990234375,11344.1298828125,11240.5302734375,11326.509765625,11326.509765625,3978100000
2020-10-02,11082.5302734375,11244.8701171875,11033.6904296875,11075.01953125,11075.01953125,3715090000
2020-10-05,11169.1103515625,11335.2099609375,11162.51953125,11332.490234375,11332.490234375,3597940000
2020-10-06,11314.5302734375,11392.41015625,11124.4501953125,11154.599609375,11154.599609375,4360550000
2020-10-07,11271.6796875,11380.5595703125,11258.349609375,11364.599609375,11364.599609375,3891460000
2020-10-08,11443.349609375,11448.23046875,11384.330078125,11420.98046875,11420.98046875,3486530000
2020-10-09,11487.599609375,11581.23046875,11476.66015625,11579.9404296875,11579.9404296875,3475620000
2020-10-12,11732.330078125,11965.5400390625,11704.1298828125,11876.259765625,11876.259765625,3862990000
2020-10-13,11901.759765625,11946.98046875,11821.830078125,11863.900390625,11863.900390625,3607730000
2020-10-14,11889.0703125,11939.919921875,11714.349609375,11768.73046875,11768.73046875,3393010000
2020-10-15,11559.8798828125,11740.6796875,11559.099609375,11713.8701171875,11713.8701171875,3304490000
2020-10-16,11761.830078125,11827.419921875,11648.5302734375,11671.5595703125,11671.5595703125,3156270000
2020-10-19,11732.33984375,11778.1103515625,11454.5703125,11478.8798828125,11478.8798828125,3455430000
2020-10-20,11531.830078125,11632.8896484375,11471.23046875,11516.490234375,11516.490234375,3483200000
2020-10-21,11530.3896484375,11613.7900390625,11476.080078125,11484.6904296875,11484.6904296875,3445520000
2020-10-22,11526.9697265625,11548.76953125,11369.2900390625,11506.009765625,11506.009765625,3414590000
2020-10-23,11536.009765625,11548.849609375,11434.8603515625,11548.2802734375,11548.2802734375,3134240000
2020-10-26,11440.6396484375,11545.6298828125,11221.0595703125,11358.9404296875,11358.9404296875,3186950000
2020-10-27,11409.33984375,11465.0595703125,11361.8603515625,11431.349609375,11431.349609375,3079530000
2020-10-28,11230.900390625,11249.9501953125,10999.0703125,11004.8701171875,11004.8701171875,3912580000
2020-10-29,11064.4697265625,11287.6298828125,11030.1904296875,11185.58984375,11185.58984375,3222460000
2020-10-30,11103.4697265625,11129.8095703125,10822.5703125,10911.58984375,10911.58984375,3662840000
2020-11-02,11010.4501953125,11071.080078125,10830.9501953125,10957.6103515625,10957.6103515625,3196720000
2020-11-03,11038.66015625,11213.919921875,11004.83984375,11160.5703125,11160.5703125,3190710000
2020-11-04,11443.76953125,11663.3095703125,11394.2099609375,11590.7802734375,11590.7802734375,3606820000
2020-11-05,11816.330078125,11924.2802734375,11784.150390625,11890.9296875,11890.9296875,3823380000
2020-11-06,11869.900390625,11920.5400390625,11737.1298828125,11895.23046875,11895.23046875,4156030000
2020-11-09,12046.66015625,12108.0703125,11703.490234375,11713.7802734375,11713.7802734375,5823620000
2020-11-10,11622.4404296875,11665.8701171875,11424.6103515625,11553.8603515625,11553.8603515625,4712950000
2020-11-11,11656.650390625,11793.5703125,11638.900390625,11786.4296875,11786.4296875,3823270000
2020-11-12,11802.5,11847.83984375,11666.3701171875,11709.58984375,11709.58984375,3862690000
2020-11-13,11794.9404296875,11849.7900390625,11715.51953125,11829.2900390625,11829.2900390625,3640680000
2020-11-16,11847.1103515625,11937.7197265625,11814.8896484375,11924.1298828125,11924.1298828125,4138920000
2020-11-17,11913.349609375,11950.1796875,11852.41015625,11899.33984375,11899.33984375,4122770000
2020-11-18,11896.0595703125,11942.490234375,11799.9599609375,11801.599609375,11801.599609375,4699160000
2020-11-19,11779.0400390625,11912.6298828125,11760.98046875,11904.7099609375,11904.7099609375,5322580000
2020-11-20,11892.7001953125,11935.4697265625,11852.509765625,11854.9697265625,11854.9697265625,5319340000
2020-11-23,11916.759765625,11949.330078125,11796.5302734375,11880.6298828125,11880.6298828125,5360830000
2020-11-24,11939.330078125,12049.8798828125,11863.4501953125,12036.7900390625,12036.7900390625,6277790000
2020-11-25,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,12094.400390625,4425030000
2020-11-27,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401890000
2020-11-30,12224.25,12244.650390625,12027.16015625,12198.740234375,12198.740234375,7693430000
2020-12-01,12313.3603515625,12405.7900390625,12263.9296875,12355.1103515625,12355.1103515625,6467180000
2020-12-02,12285.75,12360.0595703125,12217.349609375,12349.3701171875,12349.3701171875,5150820000
2020-12-03,12369.259765625,12439.01953125,12356.990234375,12377.1796875,12377.1796875,5182100000
2020-12-04,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5044210000
2020-12-07,12461.0,12536.23046875,12460.5498046875,12519.9501953125,12519.9501953125,4741690000
2020-12-08,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,12582.76953125,4758170000
2020-12-09,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,12338.9501953125,5131720000
2020-12-10,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,12405.8095703125,4470060000
2020-12-11,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4268140000
2020-12-14,12447.4404296875,12543.0,12432.7099609375,12440.0400390625,12440.0400390625,4458140000
2020-12-15,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,12595.0595703125,4377950000
2020-12-16,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,12658.1904296875,4561600000
2020-12-17,12730.7802734375,12765.25,12696.349609375,12764.75,12764.75,4994090000
2020-12-18,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7088670000
2020-12-21,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,12742.51953125,5156470000
2020-12-22,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,12807.919921875,5700760000
2020-12-23,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,12771.1103515625,7028650000
2020-12-24,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305950000
2020-12-28,12914.6396484375,12930.8896484375,12827.4501953125,12899.419921875,12899.419921875,5076340000
2020-12-29,12965.3896484375,12973.330078125,12821.9599609375,12850.2197265625,12850.2197265625,4680780000
2020-12-30,12906.509765625,12924.9296875,12857.759765625,12870.0,12870.0,5292210000
2020-12-31,12877.08984375,12902.0703125,12821.23046875,12888.2802734375,12888.2802734375,4771390000
2021-01-04,12958.51953125,12958.7197265625,12543.240234375,12698.4501953125,12698.4501953125,6546740000
2021-01-05,12665.650390625,12828.26953125,12665.650390625,12818.9599609375,12818.9599609375,6904420000
2021-01-06,12666.150390625,12909.6298828125,12649.990234375,12740.7900390625,12740.7900390625,7648340000
2021-01-07,12867.33984375,13090.91015625,12867.33984375,13067.48046875,13067.48046875,6777010000
2021-01-08,13160.2197265625,13208.08984375,13036.5498046875,13201.98046875,13201.98046875,7223660000
2021-01-11,13048.7802734375,13138.26953125,12999.509765625,13036.4296875,13036.4296875,6876420000
2021-01-12,13062.0595703125,13105.0400390625,12963.919921875,13072.4296875,13072.4296875,7181380000
2021-01-13,13088.009765625,13171.150390625,13051.0595703125,13128.9501953125,13128.9501953125,7072920000
2021-01-14,13174.75,13220.16015625,13098.41015625,13112.6396484375,13112.6396484375,6671090000
2021-01-15,13099.900390625,13139.830078125,12949.759765625,12998.5,12998.5,6402970000
2021-01-19,13132.73046875,13206.8603515625,13078.7001953125,13197.1796875,13197.1796875,6229100000
2021-01-20,13342.5498046875,13486.1298828125,13329.76953125,13457.25,13457.25,6771630000
2021-01-21,13521.48046875,13560.349609375,13454.0703125,13530.91015625,13530.91015625,7183390000
2021-01-22,13474.8095703125,13567.1396484375,13463.66015625,13543.0595703125,13543.0595703125,5931240000
2021-01-25,13681.2099609375,13728.98046875,13368.6796875,13635.990234375,13635.990234375,7139410000
2021-01-26,13681.7197265625,13702.6904296875,13603.1904296875,13626.0595703125,13626.0595703125,6781460000
2021-01-27,13486.580078125,13538.419921875,13192.91015625,13270.599609375,13270.599609375,11102160000
2021-01-28,13323.2900390625,13507.6396484375,13316.51953125,13337.16015625,13337.16015625,9823150000
2021-01-29,13284.7197265625,13322.0,12985.0498046875,13070.6904296875,13070.6904296875,7809670000
2021-02-01,13226.1796875,13431.4599609375,13132.4697265625,13403.3896484375,13403.3896484375,7014220000
2021-02-02,13543.099609375,13652.7001953125,13535.8603515625,13612.7802734375,13612.7802734375,7240220000
2021-02-03,13718.3095703125,13723.830078125,13585.33984375,13610.5400390625,13610.5400390625,7465240000
2021-02-04,13674.0595703125,13778.419921875,13631.6201171875,13777.740234375,13777.740234375,7218680000
2021-02-05,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6697720000
2021-02-08,13937.0595703125,13987.740234375,13894.150390625,13987.6396484375,13987.6396484375,8439940000
2021-02-09,13966.8203125,14044.9501953125,13966.5498046875,14007.7001953125,14007.7001953125,8658980000
2021-02-10,14093.349609375,14109.1201171875,13845.4697265625,13972.5302734375,13972.5302734375,10165550000
2021-02-11,14045.2099609375,14058.91015625,13916.849609375,14025.76953125,14025.76953125,10000200000
2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7352960000
2021-02-16,14152.2099609375,14175.1201171875,13995.4501953125,14047.5,14047.5,7646300000
2021-02-17,13911.650390625,13976.4296875,13804.259765625,13965.490234375,13965.490234375,7227140000
2021-02-18,13814.669921875,13905.9599609375,13714.349609375,13865.3603515625,13865.3603515625,6454280000
2021-02-19,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6686060000
2021-02-22,13714.2001953125,13757.0595703125,13530.9599609375,13533.0498046875,13533.0498046875,6435100000
2021-02-23,13262.6103515625,13526.08984375,13003.98046875,13465.2001953125,13465.2001953125,7482840000
2021-02-24,13400.25,13607.3603515625,13286.58984375,13597.9697265625,13597.9697265625,5793430000
2021-02-25,13512.6396484375,13602.8603515625,13066.3798828125,13119.4296875,13119.4296875,6335240000
2021-02-26,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5883880000
2021-03-01,13406.16015625,13596.58984375,13362.66015625,13588.830078125,13588.830078125,5047710000
2021-03-02,13599.4501953125,13601.330078125,13352.0,13358.7900390625,13358.7900390625,4920320000
2021-03-03,13336.25,13372.51953125,12995.0703125,12997.75,12997.75,5493960000
2021-03-04,12953.990234375,13068.7099609375,12553.9599609375,12723.4697265625,12723.4697265625,7799710000
2021-03-05,12860.0400390625,12941.2099609375,12397.0498046875,12920.150390625,12920.150390625,7696900000
2021-03-08,12904.259765625,13001.0,12599.23046875,12609.16015625,12609.16015625,5971260000
2021-03-09,12923.0703125,13151.5400390625,12882.490234375,13073.8203125,13073.8203125,6294910000
2021-03-10,13234.73046875,13277.1103515625,13035.4404296875,13068.830078125,13068.830078125,5991730000
2021-03-11,13273.3095703125,13433.6201171875,13246.330078125,13398.669921875,13398.669921875,5956260000
2021-03-12,13222.8095703125,13324.6904296875,13158.7197265625,13319.8603515625,13319.8603515625,5472340000
2021-03-15,13323.4697265625,13460.349609375,13272.5,13459.7099609375,13459.7099609375,5933440000
2021-03-16,13523.169921875,13620.7099609375,13397.080078125,13471.5703125,13471.5703125,5463770000
2021-03-17,13336.91015625,13595.0,13272.6904296875,13525.2001953125,13525.2001953125,5465500000
2021-03-18,13349.2001953125,13384.4599609375,13101.919921875,13116.169921875,13116.169921875,5699900000
2021-03-19,13119.900390625,13252.3701171875,13039.4501953125,13215.240234375,13215.240234375,7591530000
2021-03-22,13278.7802734375,13455.6396484375,13278.7802734375,13377.5400390625,13377.5400390625,5302770000
2021-03-23,13381.4296875,13405.150390625,13202.4296875,13227.7001953125,13227.7001953125,5607860000
2021-03-24,13289.240234375,13292.919921875,12961.349609375,12961.8896484375,12961.8896484375,6184470000
2021-03-25,12844.580078125,13021.8603515625,12786.8095703125,12977.6796875,12977.6796875,5608640000
2021-03-26,12996.0302734375,13149.5498046875,12878.7197265625,13138.73046875,13138.73046875,5195330000
2021-03-29,13103.9697265625,13143.41015625,12968.16015625,13059.650390625,13059.650390625,4934000000
2021-03-30,13008.7998046875,13075.75,12922.5703125,13045.3896484375,13045.3896484375,4685320000
2021-03-31,13122.5703125,13325.5400390625,13118.3798828125,13246.8701171875,13246.8701171875,4980670000
2021-04-01,13414.3203125,13487.080078125,13404.1796875,13480.1103515625,13480.1103515625,4553470000
2021-04-05,13594.900390625,13720.580078125,13582.759765625,13705.58984375,13705.58984375,4439970000
2021-04-06,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,13698.3798828125,4038510000
2021-04-07,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,13688.83984375,4078990000
2021-04-08,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,13829.3095703125,4133640000
2021-04-09,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,13900.1904296875,3906460000
2021-04-12,13854.4404296875,13877.0,13783.9501953125,13850.0,13850.0,4230160000
2021-04-13,13902.4501953125,14011.509765625,13902.4501953125,13996.099609375,13996.099609375,4200290000
2021-04-14,14004.080078125,14033.6298828125,13839.0400390625,13857.83984375,13857.83984375,4102380000
